[[(2.0020181383753517, 2.1012943242740376), (0.0035447921952646688, 2.1098204605783972), (0.005981152908349558, 1.8054348090120154), (2.003680860742384, 1.8030725275107138)], [(2.0050908861305636, 0.3054657472184265), (0.00849264194382959, 0.30845683866309875), (0.0005148588081964367, 0.006715067513630707), (2.0060680145590064, 0.004315540271912744)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
8.5 (2.009984016418457,1.357574701309204) (0.07503682374954224,0.05665576457977295) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6467185836115348 (3.482091188430786,0.3167847692966461) (0.12763915956020355,-0.02752702496945858) 0.1410929560661316 0.052841946083554636 (3.9045002460479736,0.444563090801239) (0.2131933867931366,-0.07006584852933884) 0.15930183231830597 -0.09238932450934656 (3.8003692626953125,1.5984208583831787) (0.0033627799712121487,0.0009260277729481459) 0.138365238904953 0.036164198280263016 (4.148730278015137,1.9089748859405518) (0.005486028268933296,0.0008728095563128591) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
8.75 (2.028717517852783,1.3716940879821777) (0.07493362575769424,0.056477323174476624) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6458636249308681 (3.51400089263916,0.30990302562713623) (0.12763914465904236,-0.02752702124416828) 0.1410929560661316 0.052841946083554636 (3.957798480987549,0.42704662680625916) (0.2131934016942978,-0.07006582617759705) 0.15930183231830597 -0.09238932450934656 (3.800999879837036,1.5985945463180542) (0.0025221160613000393,0.0006945233326405287) 0.138365238904953 0.036164198280263016 (4.149758815765381,1.909138560295105) (0.004114644601941109,0.0006546565564349294) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
9.0 (2.0475175380706787,1.3858660459518433) (0.07519993185997009,0.05668770521879196) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6459456062078848 (3.545910596847534,0.30302128195762634) (0.12763914465904236,-0.027527019381523132) 0.1410929560661316 0.052841946083554636 (4.011096954345703,0.4095301628112793) (0.21319341659545898,-0.07006579637527466) 0.15930183231830597 -0.09238932450934656 (3.8014726638793945,1.5987247228622437) (0.0018914989195764065,0.0005208353977650404) 0.138365238904953 0.036164198280263016 (4.1505303382873535,1.9092613458633423) (0.0030861066188663244,0.0004909822018817067) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
9.25 (2.0663158893585205,1.4000321626663208) (0.07519353926181793,0.056664593517780304) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6457904626695676 (3.577820301055908,0.29613953828811646) (0.12763914465904236,-0.027527019381523132) 0.1410929560661316 0.052841946083554636 (4.064395427703857,0.39201369881629944) (0.21319341659545898,-0.07006581872701645) 0.15930183231830597 -0.09238932450934656 (3.8018274307250977,1.5988223552703857) (0.001418714877218008,0.00039065888267941773) 0.138365238904953 0.036164198280263016 (4.151109218597412,1.9093533754348755) (0.002314584096893668,0.00036819663364440203) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
9.5 (2.0851266384124756,1.414206862449646) (0.07524275779724121,0.0566987544298172) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6457656313288213 (3.6097300052642822,0.28925779461860657) (0.12763914465904236,-0.027527017518877983) 0.1410929560661316 0.052841946083554636 (4.113831043243408,0.37576669454574585) (0.19774295389652252,-0.06498806923627853) 0.15930183231830597 -0.09238932450934656 (3.802093505859375,1.5988956689834595) (0.001063948031514883,0.0002930264745373279) 0.138365238904953 0.036164198280263016 (4.151543140411377,1.9094223976135254) (0.0017357037868350744,0.0002761670621111989) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
9.75 (2.103971481323242,1.428436517715454) (0.07537981867790222,0.05691841244697571) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6467496185441849 (3.6416397094726562,0.2823760509490967) (0.12763915956020355,-0.027527017518877983) 0.1410929560661316 0.052841946083554636 (4.15090799331665,0.36358141899108887) (0.14830733835697174,-0.048741064965724945) 0.15930183231830597 -0.09238932450934656 (3.802293062210083,1.5989506244659424) (0.0007978729554452002,0.00021971276146359742) 0.138365238904953 0.036164198280263016 (4.15186882019043,1.9094741344451904) (0.0013017819728702307,0.00020714486890938133) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
10.0 (2.122903347015381,1.4427740573883057) (0.07572776079177856,0.0573500394821167) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6481685629642122 (3.6735494136810303,0.2754943072795868) (0.12763914465904236,-0.027527010068297386) 0.1410929560661316 0.052841946083554636 (4.180281639099121,0.35437890887260437) (0.11749397218227386,-0.0368100181221962) 0.15930183231830597 -0.09238932450934656 (3.8024425506591797,1.598991870880127) (0.0005983166047371924,0.00016475727898068726) 0.138365238904953 0.036164198280263016 (4.15211296081543,1.909512996673584) (0.0009761021938174963,0.00015540803724434227) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
10.25 (2.1418514251708984,1.4571263790130615) (0.0757923573255539,0.057409487664699554) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6482568337850085 (3.7054591178894043,0.2686125636100769) (0.12763915956020355,-0.027527011930942535) 0.1410929560661316 0.052841946083554636 (4.205533504486084,0.3478814959526062) (0.10100721567869186,-0.02598968893289566) 0.15930183231830597 -0.09238932450934656 (3.8025548458099365,1.5990227460861206) (0.00044882812653668225,0.00012351086479611695) 0.138365238904953 0.036164198280263016 (4.15229606628418,1.9095420837402344) (0.0007319615688174963,0.0001165458161267452) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
10.5 (2.160848617553711,1.4715313911437988) (0.07598890364170074,0.057620152831077576) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6487733243263966 (3.7373688220977783,0.261730819940567) (0.12763914465904236,-0.027527006343007088) 0.1410929560661316 0.052841946083554636 (4.228041648864746,0.3446480333805084) (0.09003239125013351,-0.012933840043842793) 0.15930183231830597 -0.09238932450934656 (3.8026390075683594,1.5990458726882935) (0.0003365329757798463,9.26356588024646e-05) 0.138365238904953 0.036164198280263016 (4.152433395385742,1.9095638990402222) (0.0005488561000674963,8.745874947635457e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
10.75 (2.180462598800659,1.4865587949752808) (0.07845574617385864,0.060109592974185944) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6537630480151664 (3.7692785263061523,0.25484907627105713) (0.12763914465904236,-0.02752700448036194) 0.1410929560661316 0.052841946083554636 (4.2472052574157715,0.345722496509552) (0.07665376365184784,0.004297822713851929) 0.15930183231830597 -0.09238932450934656 (3.8027021884918213,1.5990632772445679) (0.00025237121735699475,6.950905662961304e-05) 0.138365238904953 0.036164198280263016 (4.152536392211914,1.9095803499221802) (0.0004115269985049963,6.56434494885616e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
11.0 (2.2001302242279053,1.501632571220398) (0.07867018133401871,0.060295045375823975) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6539325173945061 (3.8011882305145264,0.24796733260154724) (0.12763914465904236,-0.02752699889242649) 0.1410929560661316 0.052841946083554636 (4.2600555419921875,0.3512689769268036) (0.05140085890889168,0.022185876965522766) 0.15930183231830597 -0.09238932450934656 (3.8027493953704834,1.599076271057129) (0.00018919030844699591,5.210450035519898e-05) 0.138365238904953 0.036164198280263016 (4.152613639831543,1.909592628479004) (0.0003085301723331213,4.919256389257498e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
11.25 (2.2197375297546387,1.5166369676589966) (0.07842942327260971,0.06001747399568558) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.653184717737288 (3.8330979347229004,0.24108558893203735) (0.12763915956020355,-0.027526995167136192) 0.1410929560661316 0.052841946083554636 (4.2672648429870605,0.3583327531814575) (0.028837786987423897,0.028255105018615723) 0.15930183231830597 -0.09238932450934656 (3.8027849197387695,1.599086046218872) (0.00014198342978488654,3.911068779416382e-05) 0.138365238904953 0.036164198280263016 (4.1526713371276855,1.9096018075942993) (0.00023128256725613028,3.691400706884451e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
11.5 (2.239280939102173,1.531570315361023) (0.07817395776510239,0.05973345786333084) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6524701551302765 (3.8650076389312744,0.23420384526252747) (0.12763915956020355,-0.027526993304491043) 0.1410929560661316 0.052841946083554636 (4.2734055519104,0.3652013838291168) (0.02456308901309967,0.027474522590637207) 0.15930183231830597 -0.09238932450934656 (3.802811622619629,1.5990934371948242) (0.00010645906149875373,2.9335524232010357e-05) 0.138365238904953 0.036164198280263016 (4.152714729309082,1.9096087217330933) (0.00017358527111355215,2.773489359242376e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
11.75 (2.2582666873931885,1.5459156036376953) (0.07594266533851624,0.057380981743335724) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6470646206485173 (3.8969173431396484,0.22732210159301758) (0.12763915956020355,-0.027526987716555595) 0.1410929560661316 0.052841946083554636 (4.2788166999816895,0.37203454971313477) (0.021643800660967827,0.027332719415426254) 0.15930183231830597 -0.09238932450934656 (3.8028316497802734,1.5990989208221436) (7.975618063937873e-05,2.194454827986192e-05) 0.138365238904953 0.036164198280263016 (4.15274715423584,1.9096139669418335) (0.00013019308971706778,2.0820754798478447e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
12.0 (2.2771339416503906,1.560114860534668) (0.07546903192996979,0.05679716914892197) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6451560604224692 (3.9288270473480225,0.2204403579235077) (0.12763914465904236,-0.02752697467803955) 0.1410929560661316 0.052841946083554636 (4.283719539642334,0.37889954447746277) (0.019611584022641182,0.02745993807911873) 0.15930183231830597 -0.09238932450934656 (3.802846670150757,1.5991030931472778) (5.9729019994847476e-05,1.6460920960525982e-05) 0.138365238904953 0.036164198280263016 (4.152771472930908,1.9096179008483887) (9.776815568329766e-05,1.5575546058244072e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
12.25 (2.2960102558135986,1.5743287801742554) (0.07550518959760666,0.056855686008930206) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6454206972742548 (3.9607367515563965,0.2135586142539978) (0.12763915956020355,-0.027526961639523506) 0.1410929560661316 0.052841946083554636 (4.288263320922852,0.3858190178871155) (0.01817535236477852,0.02767794579267502) 0.15930183231830597 -0.09238932450934656 (3.8028578758239746,1.5991061925888062) (4.470864951144904e-05,1.228859673574334e-05) 0.138365238904953 0.036164198280263016 (4.152790069580078,1.909620761871338) (7.344946061493829e-05,1.164163950306829e-05) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
12.5 (2.3159773349761963,1.5897061824798584) (0.07986877113580704,0.06150946021080017) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6562612955992261 (3.9926464557647705,0.2066768854856491) (0.12763915956020355,-0.027526941150426865) 0.1410929560661316 0.052841946083554636 (4.292550086975098,0.3927954435348511) (0.017147423699498177,0.027905752882361412) 0.15930183231830597 -0.09238932450934656 (3.802866220474243,1.5991084575653076) (3.35029762936756e-05,9.189155207423028e-06) 0.138365238904953 0.036164198280263016 (4.152803897857666,1.9096229076385498) (5.4852811445016414e-05,8.78061655384954e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
12.75 (2.33577823638916,1.6049238443374634) (0.07920326292514801,0.06087050586938858) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.655258568221788 (4.017323017120361,0.20135504007339478) (0.09870706498622894,-0.02128736861050129) 0.1410929560661316 0.052841946083554636 (4.296651363372803,0.3998229503631592) (0.01640424318611622,0.028109999373555183) 0.15930183231830597 -0.09238932450934656 (3.8028724193573,1.5991102457046509) (2.5158326025120914e-05,6.924178251210833e-06) 0.138365238904953 0.036164198280263016 (4.1528143882751465,1.9096245765686035) (4.102453385712579e-05,6.634848887188127e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
13.0 (2.355518102645874,1.620064377784729) (0.07895947992801666,0.060562290251255035) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6542955711451237 (4.035830497741699,0.19736365973949432) (0.07403050363063812,-0.015965523198246956) 0.1410929560661316 0.052841946083554636 (4.2998738288879395,0.40608546137809753) (0.012889280915260315,0.025049999356269836) 0.15930183231830597 -0.09238932450934656 (3.802877187728882,1.599111557006836) (1.895944296848029e-05,5.136038907949114e-06) 0.138365238904953 0.036164198280263016 (4.152822017669678,1.909625768661499) (3.053411637665704e-05,4.96591883347719e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
13.25 (2.376070022583008,1.636077642440796) (0.08220767974853516,0.06405303627252579) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.661904583749757 (4.049711227416992,0.1943701207637787) (0.05552302300930023,-0.011974143795669079) 0.1410929560661316 0.052841946083554636 (4.302001953125,0.411269873380661) (0.0085116196423769,0.020737595856189728) 0.15930183231830597 -0.09238932450934656 (3.8028807640075684,1.5991125106811523) (1.4191071386449039e-05,3.8247367228905205e-06) 0.138365238904953 0.036164198280263016 (4.152827739715576,1.9096267223358154) (2.2904723664396442e-05,3.7738259379693773e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
13.5 (2.3965017795562744,1.6520062685012817) (0.08172681927680969,0.06371463090181351) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6621806151397371 (4.060122013092041,0.19212496280670166) (0.04164229333400726,-0.008980604819953442) 0.1410929560661316 0.052841946083554636 (4.303168773651123,0.4153883755207062) (0.004667381290346384,0.016474053263664246) 0.15930183231830597 -0.09238932450934656 (3.8028833866119385,1.5991132259368896) (1.0614792699925601e-05,2.8710624064842705e-06) 0.138365238904953 0.036164198280263016 (4.15283203125,1.9096274375915527) (1.7182677765958942e-05,2.8201516215631273e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
13.75 (2.4168968200683594,1.6679065227508545) (0.08158010244369507,0.0636008158326149) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6621849310977238 (4.067929744720459,0.1904411017894745) (0.031231507658958435,-0.006735446397215128) 0.1410929560661316 0.052841946083554636 (4.30362606048584,0.4185842275619507) (0.0018282871460542083,0.012783423997461796) 0.15930183231830597 -0.09238932450934656 (3.8028852939605713,1.5991138219833374) (7.992188329808414e-06,2.155806669179583e-06) 0.138365238904953 0.036164198280263016 (4.152835369110107,1.909627914428711) (1.2891142432636116e-05,2.1048958842584398e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
14.0 (2.4372434616088867,1.6837698221206665) (0.08138656616210938,0.06345319002866745) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6622098240473723 (4.073785781860352,0.1891781985759735) (0.023423776030540466,-0.005051585379987955) 0.1410929560661316 0.052841946083554636 (4.303618907928467,0.42103350162506104) (-2.827378921210766e-05,0.009797086007893085) 0.15930183231830597 -0.09238932450934656 (3.802886724472046,1.599114179611206) (6.084839696995914e-06,1.5597602214256767e-06) 0.138365238904953 0.036164198280263016 (4.152837753295898,1.9096282720565796) (9.55328232521424e-06,1.6280588397421525e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
14.25 (2.457592487335205,1.6996442079544067) (0.08139605075120926,0.06349767744541168) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.662493186407908 (4.0781779289245605,0.18823102116584778) (0.017567738890647888,-0.0037886821664869785) 0.1410929560661316 0.052841946083554636 (4.303341865539551,0.42290034890174866) (-0.0011074166977778077,0.007467431947588921) 0.15930183231830597 -0.09238932450934656 (3.8028879165649414,1.5991145372390747) (4.654328222386539e-06,1.202132352773333e-06) 0.138365238904953 0.036164198280263016 (4.152839660644531,1.9096286296844482) (7.169096534198616e-06,1.2704309710898087e-06) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
14.5 (2.477952718734741,1.7155392169952393) (0.08144105970859528,0.06357980519533157) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6628519765867292 (4.081471920013428,0.18752063810825348) (0.013175591826438904,-0.002841504756361246) 0.1410929560661316 0.052841946083554636 (4.304261684417725,0.42370346188545227) (0.0036788592115044594,0.0032124307472258806) 0.15930183231830597 -0.09238932450934656 (3.802888870239258,1.5991147756576538) (3.4622353268787265e-06,8.445045409644081e-07) 0.138365238904953 0.036164198280263016 (4.152841091156006,1.9096288681030273) (5.261747901386116e-06,9.128030455940461e-07) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
14.75 (2.4983339309692383,1.7314623594284058) (0.08152443915605545,0.06369265913963318) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6632158735196393 (4.083942413330078,0.18698786199092865) (0.009881600737571716,-0.002131121698766947) 0.1410929560661316 0.052841946083554636 (4.308401584625244,0.4218325912952423) (0.016559982672333717,-0.007483517285436392) 0.15930183231830597 -0.09238932450934656 (3.802889585494995,1.5991148948669434) (2.5085610104724765e-06,6.060859618628456e-07) 0.138365238904953 0.036164198280263016 (4.152842044830322,1.909628987312317) (3.831236426776741e-06,6.743844664924836e-07) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
15.0 (2.518738269805908,1.747415542602539) (0.0816178247332573,0.06381278485059738) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6635746264983283 (4.0857954025268555,0.18658827245235443) (0.007411107420921326,-0.0015983456978574395) 0.1410929560661316 0.052841946083554636 (4.3164143562316895,0.41393062472343445) (0.03205164521932602,-0.03160781040787697) 0.15930183231830597 -0.09238932450934656 (3.8028900623321533,1.599115014076233) (1.793305273167789e-06,4.868766723120643e-07) 0.138365238904953 0.036164198280263016 (4.152842998504639,1.9096291065216064) (2.877562337744166e-06,5.551751769417024e-07) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
15.25 (2.539163112640381,1.7633949518203735) (0.08169978857040405,0.06391741335391998) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6638825485808136 (4.087184906005859,0.18628858029842377) (0.005558118224143982,-0.0011987561592832208) 0.1410929560661316 0.052841946083554636 (4.324849605560303,0.40138909220695496) (0.03374084085226059,-0.050166137516498566) 0.15930183231830597 -0.09238932450934656 (3.8028903007507324,1.5991151332855225) (1.316468114964664e-06,3.6766735433957365e-07) 0.138365238904953 0.036164198280263016 (4.152843475341797,1.909629225730896) (1.923888021337916e-06,4.359658873909211e-07) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
15.5 (2.5595974922180176,1.7793890237808228) (0.08173785358667374,0.06397629529237747) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6641033703642807 (4.088227272033691,0.18606381118297577) (0.004168614745140076,-0.0008990639471448958) 0.1410929560661316 0.052841946083554636 (4.3311262130737305,0.39154401421546936) (0.02510618418455124,-0.0393802709877491) 0.15930183231830597 -0.09238932450934656 (3.8028905391693115,1.599115252494812) (1.0780495358631015e-06,2.484580647887924e-07) 0.138365238904953 0.036164198280263016 (4.152843952178955,1.9096293449401855) (1.4470508631347911e-06,3.167565978401399e-07) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
15.75 (2.5800390243530273,1.7953953742980957) (0.08176657557487488,0.06402536481618881) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6643049850097397 (4.089008808135986,0.18589523434638977) (0.0031262487173080444,-0.0006742948316968977) 0.1410929560661316 0.052841946083554636 (4.335813045501709,0.3838319480419159) (0.01874704100191593,-0.030848227441310883) 0.15930183231830597 -0.09238932450934656 (3.8028907775878906,1.599115252494812) (8.39630956761539e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (9.702137049316661e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.003680860742384,1.8030725275107138) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
16.0 (2.6004891395568848,1.811415195465088) (0.08180073648691177,0.06407912075519562) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6645096205340602 (4.089594841003418,0.18576879799365997) (0.0023447126150131226,-0.0005057179951108992) 0.1410929560661316 0.052841946083554636 (4.339324951171875,0.3778049945831299) (0.014047825708985329,-0.02410784363746643) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (6.012123776599765e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0036528996431064,1.808087561548551) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
16.25 (2.62095046043396,1.8274506330490112) (0.08184551447629929,0.06414195150136948) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6647197296125169 (4.090034484863281,0.18567398190498352) (0.0017586798639968038,-0.0003792816714849323) 0.1410929560661316 0.052841946083554636 (4.341965198516846,0.37310630083084106) (0.010561167262494564,-0.018794719129800797) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0035641335878216,1.8240084230365694) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
16.5 (2.641425132751465,1.8435035943984985) (0.08189897239208221,0.06421205401420593) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6649330667489196 (4.090364456176758,0.18560285866260529) (0.0013190360041335225,-0.00028446558280847967) 0.1410929560661316 0.052841946083554636 (4.343955993652344,0.36945173144340515) (0.007963038980960846,-0.014618247747421265) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0034752702476246,1.8399467333073818) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
