[[(2.0018134026577967, 2.1062089742054377), (0.0012973123099774275, 2.104140961433256), (0.00404089003496964, 1.8071365686507477), (2.001848444672548, 1.8004199736117774)], [(2.0098643457717635, 0.30735766625805927), (0.006946912611377954, 0.3013366665282526), (0.00035334472711306963, 0.005567266344401115), (2.007286390214851, 0.009275040664747096)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
8.5 (1.6798245906829834,1.3847856521606445) (0.07301417738199234,0.04148121178150177) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.5166525197256716 (3.4100234508514404,0.18696188926696777) (0.12034735828638077,-0.028246356174349785) 0.20874980092048645 0.21639048098770097 (4.149532318115234,0.14049787819385529) (0.1228574588894844,-0.053949985653162) 0.13125672936439514 0.28598020845433814 (3.578742027282715,1.9204298257827759) (0.0008934876532293856,0.0007846974767744541) 0.18374745547771454 0.15877123469105547 (3.310899496078491,2.1145236492156982) (-0.0036111362278461456,-0.006018569227308035) 0.14673244953155518 0.3777899539287075 (1.6812255701843555,1.8014979022657005) (0,0) 1e-07 0.13143333639258414 (1.6830664160757947,0.3063752741664911) (0,0) 1e-07 0.13143333639258414 
8.75 (1.6983342170715332,1.394834280014038) (0.07403834909200668,0.04019441828131676) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4973653709753259 (3.440110206604004,0.17990030348300934) (0.12034735083580017,-0.028246352449059486) 0.20874980092048645 0.21639048098770097 (4.172567844390869,0.1303822547197342) (0.09214294701814651,-0.04046248272061348) 0.13125672936439514 0.28598020845433814 (3.578925848007202,1.920566201210022) (0.0007350619416683912,0.0005454604979604483) 0.18374745547771454 0.15877123469105547 (3.3102385997772217,2.113384246826172) (-0.0026439321227371693,-0.004557834472507238) 0.14673244953155518 0.3777899539287075 (1.6997012044280786,1.801435787497431) (0,0) 1e-07 0.13143333639258414 (1.7016060822553216,0.3064310065312953) (0,0) 1e-07 0.13143333639258414 
9.0 (1.7173218727111816,1.4047951698303223) (0.07595082372426987,0.039843663573265076) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4831319476217271 (3.4701969623565674,0.1728387176990509) (0.12034735083580017,-0.028246348723769188) 0.20874980092048645 0.21639048098770097 (4.189844608306885,0.12279553711414337) (0.06910742074251175,-0.030346857383847237) 0.13125672936439514 0.28598020845433814 (3.5790798664093018,1.920657753944397) (0.0006162584759294987,0.0003660363145172596) 0.18374745547771454 0.15877123469105547 (3.3097591400146484,2.112518787384033) (-0.0019181452225893736,-0.0034616815391927958) 0.14673244953155518 0.3777899539287075 (1.718655157490286,1.8013720646294247) (0,0) 1e-07 0.13143333639258414 (1.7206235096179388,0.3064881751010607) (0,0) 1e-07 0.13143333639258414 
9.25 (1.7368727922439575,1.4149466753005981) (0.07820352166891098,0.04060595855116844) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789164573041676 (3.500283718109131,0.16577713191509247) (0.12034735083580017,-0.02824634499847889) 0.20874980092048645 0.21639048098770097 (4.204134941101074,0.11693140119314194) (0.05716138333082199,-0.023456554859876633) 0.13125672936439514 0.28598020845433814 (3.579211711883545,1.920715570449829) (0.0005271951667964458,0.0002314673620276153) 0.18374745547771454 0.15877123469105547 (3.3094162940979004,2.1118597984313965) (-0.0013716159155592322,-0.002636222168803215) 0.14673244953155518 0.3777899539287075 (1.738171727239815,1.8013064502536789) (0,0) 1e-07 0.13143333639258414 (1.7402047687910276,0.30654703861397364) (0,0) 1e-07 0.13143333639258414 
9.5 (1.756563425064087,1.425170660018921) (0.07876241207122803,0.04089614748954773) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891639546621845 (3.5303704738616943,0.15871554613113403) (0.12034735828638077,-0.02824634313583374) 0.20874980092048645 0.21639048098770097 (4.217294692993164,0.11246514320373535) (0.052638933062553406,-0.017865031957626343) 0.13125672936439514 0.28598020845433814 (3.579326868057251,1.920748233795166) (0.0004603894194588065,0.0001305890327785164) 0.18374745547771454 0.15877123469105547 (3.3091752529144287,2.111354351043701) (-0.0009645052487030625,-0.0020213904790580273) 0.14673244953155518 0.3777899539287075 (1.7578277650263006,1.8012403669887638) (0,0) 1e-07 0.13143333639258414 (1.7599259578679014,0.3066063227722407) (0,0) 1e-07 0.13143333639258414 
9.75 (1.7765833139419556,1.4355655908584595) (0.0800793319940567,0.0415799543261528) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789165608627334 (3.560457229614258,0.1516539603471756) (0.12034735083580017,-0.028246333822607994) 0.20874980092048645 0.21639048098770097 (4.230219841003418,0.10946859419345856) (0.051701225340366364,-0.011986183933913708) 0.13125672936439514 0.28598020845433814 (3.5794293880462646,1.9207619428634644) (0.0004102602833881974,5.4863281548023224e-05) 0.18374745547771454 0.15877123469105547 (3.3090109825134277,2.1109650135040283) (-0.000657278171274811,-0.001557383337058127) 0.14673244953155518 0.3777899539287075 (1.7778124804375515,1.8011731787152614) (0,0) 1e-07 0.13143333639258414 (1.779976913906165,0.3066665982478494) (0,0) 1e-07 0.13143333639258414 
10.0 (1.7967965602874756,1.4460610151290894) (0.08085302263498306,0.04198170080780983) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891675165609715 (3.5903549194335938,0.1438300609588623) (0.1195906549692154,-0.031295619904994965) 0.20874980092048645 0.21639048098770097 (4.243204116821289,0.10832260549068451) (0.05193648114800453,-0.004583956208080053) 0.13125672936439514 0.28598020845433814 (3.5795226097106934,1.9207614660263062) (0.0003727041475940496,-1.8670725694391876e-06) 0.18374745547771454 0.15877123469105547 (3.3089041709899902,2.1106626987457275) (-0.00042701931670308113,-0.0012096286518499255) 0.14673244953155518 0.3777899539287075 (1.7979902132775842,1.801105341520444) (0,0) 1e-07 0.13143333639258414 (1.8002215277568374,0.3067274558810733) (0,0) 1e-07 0.13143333639258414 
10.25 (1.8171545267105103,1.4566315412521362) (0.08143170177936554,0.04228217154741287) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789167555808237 (3.6201248168945312,0.13553354144096375) (0.11907991021871567,-0.03318609297275543) 0.20874980092048645 0.21639048098770097 (4.255518436431885,0.11020815372467041) (0.04925687611103058,0.007542185019701719) 0.13125672936439514 0.28598020845433814 (3.5796079635620117,1.9207496643066406) (0.0003417014377191663,-4.737593553727493e-05) 0.18374745547771454 0.15877123469105547 (3.3090200424194336,2.1106925010681152) (0.0004634786455426365,0.00011962279677391052) 0.14673244953155518 0.3777899539287075 (1.8183124120710918,1.8010370186335471) (0,0) 1e-07 0.13143333639258414 (1.82061108613999,0.30678874923420074) (0,0) 1e-07 0.13143333639258414 
10.5 (1.8374406099319458,1.4671647548675537) (0.08114415407180786,0.04213287681341171) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789168529971372 (3.649869680404663,0.1271478235721588) (0.11897990852594376,-0.03354288637638092) 0.20874980092048645 0.21639048098770097 (4.265468597412109,0.11601835489273071) (0.039800819009542465,0.02324080280959606) 0.13125672936439514 0.28598020845433814 (3.5796828269958496,1.9207271337509155) (0.0002990864450111985,-8.988540503196418e-05) 0.18374745547771454 0.15877123469105547 (3.310042142868042,2.1120004653930664) (0.0040886178612709045,0.005231937859207392) 0.14673244953155518 0.3777899539287075 (1.8385628539180805,1.8009689369922848) (0,0) 1e-07 0.13143333639258414 (1.840928649806459,0.3068498261629452) (0,0) 1e-07 0.13143333639258414 
10.75 (1.857796549797058,1.4777342081069946) (0.08142353594303131,0.04227796196937561) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789170497328053 (3.6796891689300537,0.11903125047683716) (0.11927816271781921,-0.03246629983186722) 0.20874980092048645 0.21639048098770097 (4.270404815673828,0.1255374252796173) (0.019745800644159317,0.038076259195804596) 0.13125672936439514 0.28598020845433814 (3.5797340869903564,1.9207065105438232) (0.0002051809278782457,-8.268414239864796e-05) 0.18374745547771454 0.15877123469105547 (3.3118882179260254,2.1143746376037598) (0.0073838988319039345,0.009496696293354034) 0.14673244953155518 0.3777899539287075 (1.8588830297835472,1.8009006209064373) (0,0) 1e-07 0.13143333639258414 (1.8613161784248204,0.30691111341436667) (0,0) 1e-07 0.13143333639258414 
11.0 (1.878440260887146,1.4884531497955322) (0.08257496356964111,0.04287583380937576) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789171464785001 (3.709568738937378,0.11113819479942322) (0.11951792240142822,-0.031572237610816956) 0.20874980092048645 0.21639048098770097 (4.274408340454102,0.1354331523180008) (0.01601390913128853,0.03958290442824364) 0.13125672936439514 0.28598020845433814 (3.5797832012176514,1.9206830263137817) (0.00019676366355270147,-9.414165833732113e-05) 0.18374745547771454 0.15877123469105547 (3.3132824897766113,2.1161460876464844) (0.005577183328568935,0.007085902616381645) 0.14673244953155518 0.3777899539287075 (1.8794904710494242,1.800831339039197) (0,0) 1e-07 0.13143333639258414 (1.881991925043049,0.30697326708218187) (0,0) 1e-07 0.13143333639258414 
11.25 (1.8992069959640503,1.499235987663269) (0.08306683599948883,0.043131232261657715) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789171553589166 (3.739448308944702,0.10324513167142868) (0.11951792985200882,-0.031572241336107254) 0.20874980092048645 0.21639048098770097 (4.2788872718811035,0.14500215649604797) (0.017914902418851852,0.03827604278922081) 0.13125672936439514 0.28598020845433814 (3.5798308849334717,1.9206573963165283) (0.00019048407557420433,-0.00010272384679410607) 0.18374745547771454 0.15877123469105547 (3.314337968826294,2.1174652576446533) (0.004221571143716574,0.005276969633996487) 0.14673244953155518 0.3777899539287075 (1.9002207200961616,1.8007616442942849) (0,0) 1e-07 0.13143333639258414 (1.9027908866138838,0.3070357911482891) (0,0) 1e-07 0.13143333639258414 
11.5 (1.92006516456604,1.510066270828247) (0.08343271166086197,0.043321214616298676) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891721956699795 (3.7693278789520264,0.09535207599401474) (0.11951792985200882,-0.03157223388552666) 0.20874980092048645 0.21639048098770097 (4.283722400665283,0.15432614088058472) (0.019340530037879944,0.03729596734046936) 0.13125672936439514 0.28598020845433814 (3.5798773765563965,1.9206300973892212) (0.00018583463679533452,-0.00010926520189968869) 0.18374745547771454 0.15877123469105547 (3.3151378631591797,2.118443727493286) (0.00319988583214581,0.003913643304258585) 0.14673244953155518 0.3777899539287075 (1.9210422421260493,1.800691642691155) (0,0) 1e-07 0.13143333639258414 (1.923681423508273,0.3070985905003314) (0,0) 1e-07 0.13143333639258414 
11.75 (1.9409958124160767,1.5209342241287231) (0.08372269570827484,0.04347178339958191) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891720837312024 (3.7992074489593506,0.0874590128660202) (0.11951792985200882,-0.03157224506139755) 0.20874980092048645 0.21639048098770097 (4.288825035095215,0.16346634924411774) (0.020409923046827316,0.03656081110239029) 0.13125672936439514 0.28598020845433814 (3.579922676086426,1.9206016063690186) (0.0001815582945710048,-0.00011392396118026227) 0.18374745547771454 0.15877123469105547 (3.315757989883423,2.1191821098327637) (0.002480739261955023,0.002953238319605589) 0.14673244953155518 0.3777899539287075 (1.9419361159398418,1.8006213978425574) (0,0) 1e-07 0.13143333639258414 (1.9446445522354683,0.3071616080717563) (0,0) 1e-07 0.13143333639258414 
12.0 (1.9619593620300293,1.531819224357605) (0.08385439962148666,0.04354015365242958) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789170667739873 (3.829087018966675,0.07956595718860626) (0.11951792985200882,-0.031572237610816956) 0.20874980092048645 0.21639048098770097 (4.294127941131592,0.17246873676776886) (0.02121182717382908,0.0360095240175724) 0.13125672936439514 0.28598020845433814 (3.579965829849243,1.9205724000930786) (0.0001728570059640333,-0.00011667414946714416) 0.18374745547771454 0.15877123469105547 (3.3163390159606934,2.119866132736206) (0.0023239245638251305,0.002736451802775264) 0.14673244953155518 0.3777899539287075 (1.9628628338348322,1.8005510425727171) (0,0) 1e-07 0.13143333639258414 (1.9656406336738184,0.3072247247028137) (0,0) 1e-07 0.13143333639258414 
12.25 (1.9829012155532837,1.542693018913269) (0.08376753330230713,0.043495044112205505) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891701513399587 (3.858966588973999,0.07167289406061172) (0.11951792985200882,-0.03157224878668785) 0.20874980092048645 0.21639048098770097 (4.299581527709961,0.18136772513389587) (0.021813442930579185,0.03559594973921776) 0.13125672936439514 0.28598020845433814 (3.580007314682007,1.92054283618927) (0.0001663551083765924,-0.00011842802632600069) 0.18374745547771454 0.15877123469105547 (3.31687331199646,2.1204869747161865) (0.002137037692591548,0.0024829269386827946) 0.14673244953155518 0.3777899539287075 (1.983767893557208,1.800480760117285) (0,0) 1e-07 0.13143333639258414 (1.9866149855322948,0.3072877760122596) (0,0) 1e-07 0.13143333639258414 
12.5 (2.0021064281463623,1.5526649951934814) (0.0768204852938652,0.03988787159323692) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891679670855497 (3.8888461589813232,0.06377983093261719) (0.11951792985200882,-0.031572237610816956) 0.20874980092048645 0.21639048098770097 (4.305147647857666,0.1901892125606537) (0.022264398634433746,0.03528591990470886) 0.13125672936439514 0.28598020845433814 (3.580047369003296,1.9205129146575928) (0.0001598550152266398,-0.00011951861961279064) 0.18374745547771454 0.15877123469105547 (3.317389965057373,2.1210827827453613) (0.0020667114295065403,0.002383184852078557) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.005850001209239,0.307345598677476) (0,0) 1e-07 0.13143333639258414 
12.75 (2.0214550495147705,1.562711477279663) (0.07739429175853729,0.0401858389377594) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789170719228001 (3.917900562286377,0.05645393580198288) (0.11621788889169693,-0.02930358424782753) 0.20874980092048645 0.21639048098770097 (4.310798168182373,0.19895252585411072) (0.022602805867791176,0.035053275525569916) 0.13125672936439514 0.28598020845433814 (3.5800859928131104,1.920482873916626) (0.00015468573838006705,-0.0001199777761939913) 0.18374745547771454 0.15877123469105547 (3.317880868911743,2.121643304824829) (0.0019631932955235243,0.002241711597889662) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
13.0 (2.041933536529541,1.5733447074890137) (0.0819142684340477,0.0425327904522419) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.47891727015709296 (3.9411675930023193,0.05310671031475067) (0.093067966401577,-0.013388894498348236) 0.20874980092048645 0.21639048098770097 (4.316512584686279,0.20767220854759216) (0.022856781259179115,0.034878700971603394) 0.13125672936439514 0.28598020845433814 (3.5801239013671875,1.9204529523849487) (0.00015161136980168521,-0.00011988470214419067) 0.18374745547771454 0.15877123469105547 (3.3183231353759766,2.1221396923065186) (0.001769245252944529,0.0019852234981954098) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
13.25 (2.0629544258117676,1.5842593908309937) (0.08408310264348984,0.04365881532430649) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789162332443261 (3.9590396881103516,0.05120999738574028) (0.07148852199316025,-0.007586858235299587) 0.20874980092048645 0.21639048098770097 (4.322274208068848,0.2163592129945755) (0.023046864196658134,0.03474799916148186) 0.13125672936439514 0.28598020845433814 (3.580160617828369,1.920422911643982) (0.0001471702562412247,-0.00012002719449810684) 0.18374745547771454 0.15877123469105547 (3.3187639713287354,2.1226327419281006) (0.0017636220436543226,0.001972338417544961) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
13.5 (2.084853410720825,1.595630168914795) (0.08759637922048569,0.045483216643333435) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789179261019289 (3.9724438190460205,0.04978746175765991) (0.05361642315983772,-0.005690145306289196) 0.20874980092048645 0.21639048098770097 (4.3271708488464355,0.22442097961902618) (0.019585885107517242,0.032247062772512436) 0.13125672936439514 0.28598020845433814 (3.5801970958709717,1.9203931093215942) (0.0001455557649023831,-0.00011934232315979898) 0.18374745547771454 0.15877123469105547 (3.3191535472869873,2.123059034347534) (0.0015585216460749507,0.001704786205664277) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
13.75 (2.1067471504211426,1.6069982051849365) (0.08757532387971878,0.04547213390469551) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.4789165766332025 (3.982496976852417,0.04872056096792221) (0.04021229222416878,-0.004267609678208828) 0.20874980092048645 0.21639048098770097 (4.330643653869629,0.2314414083957672) (0.013891900889575481,0.028081733733415604) 0.13125672936439514 0.28598020845433814 (3.580232620239258,1.9203633069992065) (0.00014173149247653782,-0.00011944665311602876) 0.18374745547771454 0.15877123469105547 (3.319554090499878,2.1234982013702393) (0.0016026451485231519,0.0017566424794495106) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
14.0 (2.1278717517852783,1.6189519166946411) (0.084498330950737,0.047814905643463135) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.5149442955282998 (3.990036725997925,0.047920383512973785) (0.030159134417772293,-0.0032007088884711266) 0.20874980092048645 0.21639048098770097 (4.332766056060791,0.23733635246753693) (0.008489128202199936,0.023579752072691917) 0.13125672936439514 0.28598020845433814 (3.5802676677703857,1.9203336238861084) (0.00014040146197658032,-0.00011866625573020428) 0.18374745547771454 0.15877123469105547 (3.319913625717163,2.1238839626312256) (0.0014380693901330233,0.0015433719381690025) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
14.25 (2.1469478607177734,1.6333328485488892) (0.0763046070933342,0.05752367526292801) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6459726521832505 (3.9956915378570557,0.047320250421762466) (0.02261938527226448,-0.0024005314335227013) 0.20874980092048645 0.21639048098770097 (4.336811065673828,0.24000543355941772) (0.01618063822388649,0.010676309466362) 0.13125672936439514 0.28598020845433814 (3.5803022384643555,1.9203038215637207) (0.00013825410860590637,-0.00011898943921551108) 0.18374745547771454 0.15877123469105547 (3.320279598236084,2.124277353286743) (0.0014638153370469809,0.0015737803187221289) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
14.5 (2.166032552719116,1.6477144956588745) (0.07633849233388901,0.05752681940793991) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6457855199340923 (3.9999327659606934,0.0468701496720314) (0.01696457341313362,-0.0018003982258960605) 0.20874980092048645 0.21639048098770097 (4.346748352050781,0.233182892203331) (0.03974929451942444,-0.02729017473757267) 0.13125672936439514 0.28598020845433814 (3.580336332321167,1.920274257659912) (0.0001365567441098392,-0.00011825482215499505) 0.18374745547771454 0.15877123469105547 (3.320627450942993,2.1246471405029297) (0.0013917265459895134,0.0014792985748499632) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
14.75 (2.185295820236206,1.662272572517395) (0.07705287635326385,0.058232396841049194) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6471683659378085 (4.003113746643066,0.04653257504105568) (0.012723345309495926,-0.0013502974761649966) 0.20874980092048645 0.21639048098770097 (4.356344223022461,0.20447799563407898) (0.03838307410478592,-0.11481958627700806) 0.13125672936439514 0.28598020845433814 (3.5803701877593994,1.9202449321746826) (0.0001352320978185162,-0.00011743173672584817) 0.18374745547771454 0.15877123469105547 (3.320953607559204,2.1249887943267822) (0.0013048734981566668,0.0013667765306308866) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
15.0 (2.2044060230255127,1.6766765117645264) (0.0764409601688385,0.057615891098976135) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6458844232274793 (4.005499362945557,0.04627939313650131) (0.009542364627122879,-0.0010127228451892734) 0.20874980092048645 0.21639048098770097 (4.361633777618408,0.17574240267276764) (0.021157993003726006,-0.11494235694408417) 0.13125672936439514 0.28598020845433814 (3.580404043197632,1.9202160835266113) (0.00013526578550226986,-0.00011558132973732427) 0.18374745547771454 0.15877123469105547 (3.321220636367798,2.1252551078796387) (0.0010679166298359632,0.0010650163749232888) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
15.25 (2.2234339714050293,1.690990686416626) (0.07611139118671417,0.05725684016942978) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6449567224305844 (4.007288455963135,0.04608950763940811) (0.007156748324632645,-0.0007595409406349063) 0.20874980092048645 0.21639048098770097 (4.364596366882324,0.15322333574295044) (0.011850916780531406,-0.09007628262042999) 0.13125672936439514 0.28598020845433814 (3.580437660217285,1.92018723487854) (0.00013403454795479774,-0.00011546758469194174) 0.18374745547771454 0.15877123469105547 (3.3214833736419678,2.1255154609680176) (0.00105089764110744,0.001041865674778819) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
15.5 (2.2424068450927734,1.7052441835403442) (0.07589113712310791,0.05701418220996857) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6443087608303983 (4.008630275726318,0.04594709351658821) (0.00536765530705452,-0.0005696554435417056) 0.20874980092048645 0.21639048098770097 (4.366138935089111,0.13562160730361938) (0.006170670501887798,-0.07040688395500183) 0.13125672936439514 0.28598020845433814 (3.5804710388183594,1.9201585054397583) (0.00013366156781557947,-0.00011489515600260347) 0.18374745547771454 0.15877123469105547 (3.321723461151123,2.125746965408325) (0.0009601466590538621,0.0009264768450520933) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
15.75 (2.261356830596924,1.719469666481018) (0.07580026984214783,0.05690193176269531) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6439377294085454 (4.009636878967285,0.04584028199315071) (0.004025835543870926,-0.0004272413207218051) 0.20874980092048645 0.21639048098770097 (4.366844654083252,0.12189579755067825) (0.0028227386064827442,-0.05490325018763542) 0.13125672936439514 0.28598020845433814 (3.5805041790008545,1.920129656791687) (0.00013260966807138175,-0.00011535509111126885) 0.18374745547771454 0.15877123469105547 (3.3219730854034424,2.125990390777588) (0.0009984306525439024,0.0009736993815749884) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
16.0 (2.280252456665039,1.7336283922195435) (0.07558266818523407,0.056635089218616486) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6430613970939183 (4.010391712188721,0.045760173350572586) (0.003019232302904129,-0.0003204297972843051) 0.20874980092048645 0.21639048098770097 (4.3670783042907715,0.11121579259634018) (0.0009339702082797885,-0.04272003099322319) 0.13125672936439514 0.28598020845433814 (3.5805370807647705,1.9201009273529053) (0.0001318649301538244,-0.00011485493450891227) 0.18374745547771454 0.15877123469105547 (3.322211980819702,2.1262199878692627) (0.0009554968564771116,0.0009184636874124408) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
16.25 (2.299466609954834,1.7481179237365723) (0.07685618102550507,0.05795815587043762) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6461274948759878 (4.010957717895508,0.04570009186863899) (0.002264399081468582,-0.0002403211547061801) 0.20874980092048645 0.21639048098770097 (4.367061138153076,0.10292258858680725) (-6.806978490203619e-05,-0.03317282348871231) 0.13125672936439514 0.28598020845433814 (3.5805699825286865,1.920072317123413) (0.0001315526315011084,-0.00011438650835771114) 0.18374745547771454 0.15877123469105547 (3.322436809539795,2.126431703567505) (0.0008991852519102395,0.000847174902446568) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
16.5 (2.318652391433716,1.7625887393951416) (0.07674305886030197,0.05788329988718033) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6462143000359653 (4.011382102966309,0.0456550307571888) (0.0016983934910967946,-0.00018023967277258635) 0.20874980092048645 0.21639048098770097 (4.366924285888672,0.09649503976106644) (-0.000547888339497149,-0.025710199028253555) 0.13125672936439514 0.28598020845433814 (3.5806028842926025,1.9200438261032104) (0.00013118596689309925,-0.00011389086284907535) 0.18374745547771454 0.15877123469105547 (3.3226478099823,2.1266260147094727) (0.0008436924545094371,0.000776938337367028) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
16.75 (2.3378255367279053,1.7770419120788574) (0.07669238746166229,0.05781272053718567) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6459452957533478 (4.011700630187988,0.04562123492360115) (0.0012740084202960134,-0.00013517856132239103) 0.20874980092048645 0.21639048098770097 (4.366741180419922,0.09152199327945709) (-0.0007320798467844725,-0.01989218220114708) 0.13125672936439514 0.28598020845433814 (3.5806355476379395,1.920015573501587) (0.00013106361438985914,-0.00011294311843812466) 0.18374745547771454 0.15877123469105547 (3.3228347301483154,2.1267900466918945) (0.0007478826446458697,0.0006563453353010118) 0.14673244953155518 0.3777899539287075 (2.001848444672548,1.8004199736117774) (0,0) 1e-07 0.13143333639258414 (2.0098643457717635,0.30735766625805927) (0,0) 1e-07 0.13143333639258414 
