[[(2.0052316568851083, 2.1091920529111285), (0.004450282417403123, 2.103940884049489), (0.006776456714932772, 1.8045939733556653), (2.006690735140423, 1.800436207987611)], [(2.005523229919353, 0.30193020954715116), (0.0045349088603188845, 0.3034660653974985), (0.00987612605773531, 0.006823467256980566), (2.0064134492888432, 0.005325092425095462)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
8.5 (1.7871356010437012,1.360876202583313) (0.07669022679328918,0.057323358952999115) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.641877558384227 (4.0086989402771,0.07475611567497253) (0.04115927964448929,-0.01024461816996336) 0.12871964275836945 -0.3402070471806007 (3.591588020324707,0.48368820548057556) (0.0026681460440158844,-0.0016401215689256787) 0.14018575847148895 -0.24167582772559867 (3.6246471405029297,1.7011425495147705) (0.0011075492948293686,0.000694391957949847) 0.12211037427186966 -0.04486515691755194 (3.3973114490509033,1.8992629051208496) (0.0002730180276557803,-0.00013324242900125682) 0.1664547175168991 0.3221921336585516 (1.7880503788857893,1.8008907551205062) (0,0) 1e-07 -0.16632337820392898 (1.7863229376320608,0.3020984564318352) (0,0) 1e-07 -0.16632337820392898 
8.75 (1.8058316707611084,1.3747621774673462) (0.07478439807891846,0.055544041097164154) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6388270951730263 (4.016416072845459,0.07283525168895721) (0.030869370326399803,-0.007683466654270887) 0.12871964275836945 -0.3402070471806007 (3.592088222503662,0.48338067531585693) (0.0020010508596897125,-0.0012301012175157666) 0.14018575847148895 -0.24167582772559867 (3.624854803085327,1.70127272605896) (0.0008307453244924545,0.0005208232323639095) 0.12211037427186966 -0.04486515691755194 (3.39736270904541,1.899237871170044) (0.0002048302994808182,-9.998304449254647e-05) 0.1664547175168991 0.3221921336585516 (1.8067174993715263,1.8008519467036086) (0,0) 1e-07 -0.16632337820392898 (1.805008338180282,0.30208411447818856) (0,0) 1e-07 -0.16632337820392898 
9.0 (1.8245866298675537,1.388748049736023) (0.07501977682113647,0.05594366043806076) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6407555268655185 (4.0222039222717285,0.07139459997415543) (0.023152237758040428,-0.0057626026682555676) 0.12871964275836945 -0.3402070471806007 (3.592463493347168,0.48315003514289856) (0.0015008486807346344,-0.0009225710527971387) 0.14018575847148895 -0.24167582772559867 (3.6250104904174805,1.701370358467102) (0.0006230827420949936,0.00039064668817445636) 0.12211037427186966 -0.04486515691755194 (3.3974010944366455,1.8992191553115845) (0.00015357030497398227,-7.49490936868824e-05) 0.1664547175168991 0.3221921336585516 (1.8254433013088287,1.8008130162896283) (0,0) 1e-07 -0.16632337820392898 (1.8237525514067918,0.3020697273829511) (0,0) 1e-07 -0.16632337820392898 
9.25 (1.8434815406799316,1.4029220342636108) (0.07557951658964157,0.056695908308029175) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6435965425578297 (4.02654504776001,0.07031410932540894) (0.017364388331770897,-0.004321950953453779) 0.12871964275836945 -0.3402070471806007 (3.592744827270508,0.4829770624637604) (0.001125577837228775,-0.0006919308798387647) 0.14018575847148895 -0.24167582772559867 (3.6251273155212402,1.7014435529708862) (0.0004673954099416733,0.0002930142800323665) 0.12211037427186966 -0.04486515691755194 (3.397429943084717,1.8992050886154175) (0.00011518491373863071,-5.623323158943094e-05) 0.1664547175168991 0.3221921336585516 (1.844308663268788,1.800773795734298) (0,0) 1e-07 -0.16632337820392898 (1.8426365718715623,0.30205523297885906) (0,0) 1e-07 -0.16632337820392898 
9.5 (1.8625431060791016,1.4172251224517822) (0.07624611258506775,0.05721230432391167) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437337453198401 (4.029800891876221,0.06950374692678452) (0.013023262843489647,-0.0032414603047072887) 0.12871964275836945 -0.3402070471806007 (3.5929558277130127,0.48284733295440674) (0.0008442439138889313,-0.0005189582007005811) 0.14018575847148895 -0.24167582772559867 (3.6252150535583496,1.7014985084533691) (0.00035057030618190765,0.00021981977624818683) 0.12211037427186966 -0.04486515691755194 (3.397451639175415,1.899194598197937) (8.633626566734165e-05,-4.2166535422438756e-05) 0.1664547175168991 0.3221921336585516 (1.8633404106935325,1.80073422926828) (0,0) 1e-07 -0.16632337820392898 (1.8616871477316637,0.302040610735401) (0,0) 1e-07 -0.16632337820392898 
9.75 (1.8817380666732788,1.4316283464431763) (0.07677978277206421,0.05761275067925453) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437337427785855 (4.032242774963379,0.06889597326517105) (0.00976741872727871,-0.0024310979060828686) 0.12871964275836945 -0.3402070471806007 (3.593114137649536,0.4827500283718109) (0.0006332434713840485,-0.0003892286622431129) 0.14018575847148895 -0.24167582772559867 (3.6252808570861816,1.7015397548675537) (0.00026283226907253265,0.00016486429376527667) 0.12211037427186966 -0.04486515691755194 (3.397467851638794,1.8991867303848267) (6.464017496909946e-05,-3.1676117941970006e-05) 0.1664547175168991 0.3221921336585516 (1.882505344558126,1.8006943859114108) (0,0) 1e-07 -0.16632337820392898 (1.8808710418491315,0.3020258861636968) (0,0) 1e-07 -0.16632337820392898 
10.0 (1.9010450839996338,1.4461156129837036) (0.07722794264554977,0.05794902890920639) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.64373370462545 (4.034074306488037,0.06844013929367065) (0.007325536105781794,-0.0018233242444694042) 0.12871964275836945 -0.3402070471806007 (3.5932328701019287,0.48267704248428345) (0.0004749335639644414,-0.0002919240796472877) 0.14018575847148895 -0.24167582772559867 (3.6253302097320557,1.7015706300735474) (0.0001970287412405014,0.00012361787958070636) 0.12211037427186966 -0.04486515691755194 (3.397480010986328,1.8991807699203491) (4.842771159019321e-05,-2.3808304831618443e-05) 0.1664547175168991 0.3221921336585516 (1.9017821599492424,1.800654309956004) (0,0) 1e-07 -0.16632337820392898 (1.9001669281260554,0.3020110756325637) (0,0) 1e-07 -0.16632337820392898 
10.25 (1.9204477071762085,1.4606746435165405) (0.07761039584875107,0.0582360178232193) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437337869940069 (4.035447597503662,0.0680982694029808) (0.0054940045811235905,-0.0013674902729690075) 0.12871964275836945 -0.3402070471806007 (3.5933220386505127,0.48262229561805725) (0.0003562011115718633,-0.0002189381921198219) 0.14018575847148895 -0.24167582772559867 (3.6253671646118164,1.7015937566757202) (0.00014767609536647797,9.274268086301163e-05) 0.12211037427186966 -0.04486515691755194 (3.397489070892334,1.8991763591766357) (3.6268364056013525e-05,-1.784784035407938e-05) 0.1664547175168991 0.3221921336585516 (1.9211544315826896,1.8006140355497622) (0,0) 1e-07 -0.16632337820392898 (1.9195583651145531,0.3019961917616125) (0,0) 1e-07 -0.16632337820392898 
10.5 (1.9399356842041016,1.4752976894378662) (0.0779520571231842,0.05849238112568855) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437337304513531 (4.036477565765381,0.06784186512231827) (0.0041207135654985905,-0.0010256203822791576) 0.12871964275836945 -0.3402070471806007 (3.593388795852661,0.4825812578201294) (0.0002670325629878789,-0.00016419132589362562) 0.14018575847148895 -0.24167582772559867 (3.625394821166992,1.7016111612319946) (0.00011072121560573578,6.961607869016007e-05) 0.12211037427186966 -0.04486515691755194 (3.397495985031128,1.8991730213165283) (2.7208459869143553e-05,-1.3437096640700474e-05) 0.1664547175168991 0.3221921336585516 (1.9406119236129349,1.8005735839727195) (0,0) 1e-07 -0.16632337820392898 (1.9390351067691893,0.3019812424151815) (0,0) 1e-07 -0.16632337820392898 
10.75 (1.959502100944519,1.48997962474823) (0.07826563715934753,0.0587276816368103) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437337426047003 (4.03725004196167,0.06764955818653107) (0.003090745070949197,-0.000769216101616621) 0.12871964275836945 -0.3402070471806007 (3.5934388637542725,0.4825504720211029) (0.0002002753462875262,-0.00012315352796576917) 0.14018575847148895 -0.24167582772559867 (3.625415563583374,1.7016241550445557) (8.306466042995453e-05,5.2211522415746003e-05) 0.12211037427186966 -0.04486515691755194 (3.397500991821289,1.8991705179214478) (2.029432107519824e-05,-1.00992365332786e-05) 0.1664547175168991 0.3221921336585516 (1.9601477325878305,1.800532969576958) (0,0) 1e-07 -0.16632337820392898 (1.9585902428896955,0.3019662328971853) (0,0) 1e-07 -0.16632337820392898 
11.0 (1.978455662727356,1.5042016506195068) (0.07581424713134766,0.05688825249671936) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437337813637493 (4.037829399108887,0.06750532984733582) (0.0023182688746601343,-0.0005769091658294201) 0.12871964275836945 -0.3402070471806007 (3.5934765338897705,0.48252737522125244) (0.00015020744467619807,-9.236772893927991e-05) 0.14018575847148895 -0.24167582772559867 (3.6254310607910156,1.7016339302062988) (6.232224404811859e-05,3.921770985471085e-05) 0.12211037427186966 -0.04486515691755194 (3.3975048065185547,1.899168610572815) (1.5287530914065428e-05,-7.595841907459544e-06) 0.1664547175168991 0.3221921336585516 (1.979071645388587,1.8004936272960814) (0,0) 1e-07 -0.16632337820392898 (1.977532877416326,0.30195169350395024) (0,0) 1e-07 -0.16632337820392898 
11.25 (1.9972984790802002,1.5183405876159668) (0.07537113130092621,0.05655577406287193) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437339474149173 (4.038264274597168,0.06739716231822968) (0.0017389117274433374,-0.0004326808266341686) 0.12871964275836945 -0.3402070471806007 (3.5935046672821045,0.4825100600719452) (0.00011253730917815119,-6.927092908881605e-05) 0.14018575847148895 -0.24167582772559867 (3.6254427433013916,1.701641321182251) (4.682503640651703e-05,2.9442548111546785e-05) 0.12211037427186966 -0.04486515691755194 (3.397507667541504,1.8991671800613403) (1.1472832738945726e-05,-5.688493274647044e-06) 0.1664547175168991 0.3221921336585516 (1.9978849859766838,1.8004545148917157) (0,0) 1e-07 -0.16632337820392898 (1.996364830352922,0.30193723906421827) (0,0) 1e-07 -0.16632337820392898 
11.5 (2.0163357257843018,1.532625436782837) (0.07614898681640625,0.05713945999741554) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437340419889652 (4.038590431213379,0.06731603294610977) (0.0013040362391620874,-0.0003245132975280285) 0.12871964275836945 -0.3402070471806007 (3.5935258865356445,0.48249706625938416) (8.440391684416682e-05,-5.195577978156507e-05) 0.14018575847148895 -0.24167582772559867 (3.6254515647888184,1.7016468048095703) (3.5142526030540466e-05,2.2051572159398347e-05) 0.12211037427186966 -0.04486515691755194 (3.397509813308716,1.8991661071777344) (8.611809789726976e-06,-4.257981800037669e-06) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
11.75 (2.0354418754577637,1.546962022781372) (0.07642439752817154,0.057346124202013016) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437340915080253 (4.038835048675537,0.0672551840543747) (0.00097787962295115,-0.0002433839108562097) 0.12871964275836945 -0.3402070471806007 (3.5935416221618652,0.4824873208999634) (6.318466330412775e-05,-3.8961967220529914e-05) 0.14018575847148895 -0.24167582772559867 (3.625458240509033,1.7016509771347046) (2.632103678479325e-05,1.656794484006241e-05) 0.12211037427186966 -0.04486515691755194 (3.3975114822387695,1.8991652727127075) (6.466042577812914e-06,-3.1850981940806378e-06) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
12.0 (2.0547375679016113,1.5614408254623413) (0.07718263566493988,0.05791506916284561) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437340109743712 (4.039018154144287,0.06720954924821854) (0.0007332621607929468,-0.0001825350191211328) 0.12871964275836945 -0.3402070471806007 (3.5935535430908203,0.4824800193309784) (4.744903708342463e-05,-2.921660961874295e-05) 0.14018575847148895 -0.24167582772559867 (3.6254632472991943,1.701654076576233) (1.96453165699495e-05,1.2395619705785066e-05) 0.12211037427186966 -0.04486515691755194 (3.397512674331665,1.8991646766662598) (4.797112524101976e-06,-2.350633167225169e-06) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
12.25 (2.0748109817504883,1.5765032768249512) (0.08029403537511826,0.06024975702166557) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437340556739674 (4.03915548324585,0.06717532128095627) (0.0005501566920429468,-0.00013690021296497434) 0.12871964275836945 -0.3402070471806007 (3.593562364578247,0.48247453570365906) (3.55281081283465e-05,-2.19150406337576e-05) 0.14018575847148895 -0.24167582772559867 (3.625466823577881,1.7016563415527344) (1.4638526408816688e-05,9.296178177464753e-06) 0.12211037427186966 -0.04486515691755194 (3.3975136280059814,1.8991641998291016) (3.6050198559678392e-06,-1.7545867194712628e-06) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
12.5 (2.095722198486328,1.5921943187713623) (0.0836453065276146,0.06276429444551468) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437330158524605 (4.0392584800720215,0.06714965403079987) (0.0004128275904804468,-0.00010267225297866389) 0.12871964275836945 -0.3402070471806007 (3.593569040298462,0.48247042298316956) (2.670662070158869e-05,-1.643141331442166e-05) 0.14018575847148895 -0.24167582772559867 (3.62546968460083,1.7016581296920776) (1.106224772229325e-05,7.031201221252559e-06) 0.12211037427186966 -0.04486515691755194 (3.3975143432617188,1.899163842201233) (2.6513455395615892e-06,-1.2777495612681378e-06) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
12.75 (2.1165664196014404,1.6078349351882935) (0.08337657153606415,0.06256254017353058) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.643732205285867 (4.03933572769165,0.06713040173053741) (0.0003098307643085718,-7.70050028222613e-05) 0.12871964275836945 -0.3402070471806007 (3.593574047088623,0.4824673533439636) (2.003090048674494e-05,-1.2318692824919708e-05) 0.14018575847148895 -0.24167582772559867 (3.625471830368042,1.7016594409942627) (8.2012247730745e-06,5.24306187799084e-06) 0.12211037427186966 -0.04486515691755194 (3.397514820098877,1.8991636037826538) (1.9360898022569017e-06,-9.20121692615794e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
13.0 (2.1372973918914795,1.623390793800354) (0.08292405307292938,0.06222331151366234) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.643734702044693 (4.039393901824951,0.06711596250534058) (0.0002325831592315808,-5.7752698921831325e-05) 0.12871964275836945 -0.3402070471806007 (3.5935778617858887,0.4824650287628174) (1.502411123510683e-05,-9.249053618987091e-06) 0.14018575847148895 -0.24167582772559867 (3.6254732608795166,1.701660394668579) (6.055457561160438e-06,3.931759692932246e-06) 0.12211037427186966 -0.04486515691755194 (3.397515296936035,1.8991634845733643) (1.4592526440537767e-06,-6.817031135142315e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
13.25 (2.1579439640045166,1.6388822793960571) (0.08258623629808426,0.06196596100926399) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6437047632279855 (4.039437294006348,0.06710513681173325) (0.00017440902593079954,-4.3313473724992946e-05) 0.12871964275836945 -0.3402070471806007 (3.593580722808838,0.4824633002281189) (1.120941396948183e-05,-6.9244724727468565e-06) 0.14018575847148895 -0.24167582772559867 (3.625474452972412,1.7016611099243164) (4.624946086551063e-06,2.9780856038996717e-06) 0.12211037427186966 -0.04486515691755194 (3.3975155353546143,1.8991633653640747) (9.824154858506517e-07,-5.624938239634503e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
13.5 (2.1782419681549072,1.6545997858047485) (0.08119198679924011,0.06286995857954025) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6588957151971957 (4.039470195770264,0.0670970156788826) (0.00013101684453431517,-3.2487780117662624e-05) 0.12871964275836945 -0.3402070471806007 (3.59358286857605,0.48246198892593384) (8.34839102026308e-06,-5.195937774260528e-06) 0.14018575847148895 -0.24167582772559867 (3.6254754066467285,1.7016617059707642) (3.4328531910432503e-06,2.262829866594984e-06) 0.12211037427186966 -0.04486515691755194 (3.3975157737731934,1.8991632461547852) (7.439969067490892e-07,-4.432845059909596e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
13.75 (2.1985254287719727,1.6702879667282104) (0.08113409578800201,0.06275290995836258) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6583389920645728 (4.039494514465332,0.06709092110395432) (9.811508061829954e-05,-2.4366649086005054e-05) 0.12871964275836945 -0.3402070471806007 (3.5935845375061035,0.48246100544929504) (6.202623808349017e-06,-3.884635589201935e-06) 0.14018575847148895 -0.24167582772559867 (3.625476121902466,1.7016620635986328) (2.4791788746370003e-06,1.6667833051542402e-06) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (5.055783276475267e-07,-3.2407521644017834e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
14.0 (2.218574047088623,1.6857266426086426) (0.08019468188285828,0.061754509806632996) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6562147642808012 (4.039513111114502,0.0670863538980484) (7.379638554994017e-05,-1.8272074157721363e-05) 0.12871964275836945 -0.3402070471806007 (3.593585729598999,0.48246029019355774) (4.5336937546380796e-06,-2.9011589504079893e-06) 0.14018575847148895 -0.24167582772559867 (3.625476598739624,1.7016624212265015) (1.7639232510191505e-06,1.3091554365018965e-06) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
14.25 (2.238595962524414,1.7011240720748901) (0.08008809387683868,0.06158978492021561) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6555666405752493 (4.03952693939209,0.06708292663097382) (5.5199736380018294e-05,-1.3704867342312355e-05) 0.12871964275836945 -0.3402070471806007 (3.5935866832733154,0.48245975375175476) (3.341600859130267e-06,-2.185903213103302e-06) 0.14018575847148895 -0.24167582772559867 (3.625476837158203,1.7016626596450806) (1.2870860928160255e-06,9.515276246929716e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
14.5 (2.2585971355438232,1.7165014743804932) (0.08000507205724716,0.061509616672992706) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.655438428585013 (4.03953742980957,0.06708035618066788) (4.137145879212767e-05,-1.0277600267727394e-05) 0.12871964275836945 -0.3402070471806007 (3.5935873985290527,0.48245933651924133) (2.387926542724017e-06,-1.6494612964379485e-06) 0.14018575847148895 -0.24167582772559867 (3.6254770755767822,1.7016627788543701) (1.048667513714463e-06,7.131090455914091e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
14.75 (2.2785825729370117,1.73186457157135) (0.07994131743907928,0.06145244091749191) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6553742725072927 (4.039545059204102,0.06707842648029327) (3.088104131165892e-05,-7.707149961788673e-06) 0.12871964275836945 -0.3402070471806007 (3.593587875366211,0.48245903849601746) (1.6726708054193296e-06,-1.232228783010214e-06) 0.14018575847148895 -0.24167582772559867 (3.6254773139953613,1.7016628980636597) (8.102489346129005e-07,5.938997560406278e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
15.0 (2.298548698425293,1.7472134828567505) (0.0798644945025444,0.061395443975925446) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6553904722050798 (4.03955078125,0.06707698106765747) (2.325164678040892e-05,-5.7774495871854015e-06) 0.12871964275836945 -0.3402070471806007 (3.59358811378479,0.48245880007743835) (1.1958336472162046e-06,-9.342056159766798e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016630172729492) (5.71830355511338e-07,4.7469043806813715e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
15.25 (2.3185088634490967,1.7625970840454102) (0.07984054833650589,0.061534494161605835) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6566288908359519 (4.039555072784424,0.06707590073347092) (1.752960088197142e-05,-4.332036951382179e-06) 0.12871964275836945 -0.3402070471806007 (3.593588352203369,0.48245862126350403) (9.57415068114642e-07,-6.957870368751173e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,3.554811485173559e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
15.5 (2.3390896320343018,1.778653860092163) (0.08232292532920837,0.0642271339893341) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6625414744866491 (4.039558410644531,0.06707508862018585) (1.3238066458143294e-05,-3.2517027648282237e-06) 0.12871964275836945 -0.3402070471806007 (3.5935885906219482,0.4824585020542145) (7.189964890130796e-07,-5.169731025489455e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
15.75 (2.3596019744873047,1.7946949005126953) (0.08204901218414307,0.06416432559490204) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.663683671136795 (4.039560794830322,0.0670744776725769) (9.900206350721419e-06,-2.4395894797635265e-06) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824584126472473) (4.805779099115171e-07,-3.977638129981642e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006690735140423,1.800436207987611) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
16.0 (2.380103349685669,1.8107420206069946) (0.08200566470623016,0.0641883984208107) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6641221770745248 (4.039562702178955,0.06707402318716049) (7.516020559705794e-06,-1.8286419845026103e-06) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.48245832324028015) (2.421593023882451e-07,-3.083568458350783e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.00665037320622,1.8089772050534665) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
16.25 (2.400548219680786,1.826751470565796) (0.08177976310253143,0.06403756886720657) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6643192196347842 (4.03956413269043,0.06707368046045303) (5.608671926893294e-06,-1.3741565680902568e-06) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824582636356354) (2.421593023882451e-07,-2.1894986446113762e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0065751760809807,1.8248896839452413) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
