[[(2.0054563699472645, 2.101692851792261), (0.0028520726632816763, 2.1005586043707223), (0.004398442770448733, 1.804022095377944), (2.000470776994266, 1.8039665868336365)], [(2.006457150317677, 0.3000305539456926), (0.007853864688503732, 0.30014356652786167), (0.00852850777184584, 0.009781332084485153), (2.001331636737009, 0.005243448678558146)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
8.5 (2.1898746490478516,1.0765539407730103) (0.07268673181533813,0.007868092507123947) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.1078267733429577 (4.140202045440674,0.06618653982877731) (0.0032272350508719683,-0.0001958617358468473) 0.14906740188598633 0.17554952680935387 (3.945922613143921,0.43964290618896484) (0.14841096103191376,-0.04162711277604103) 0.12816348671913147 0.3892041278344679 (4.114126682281494,1.6669515371322632) (0.0023145871236920357,0.00053873733850196) 0.16213887929916382 -0.20989444886905062 (3.598468542098999,1.9113659858703613) (0.0009977445006370544,0.000211308230063878) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
8.75 (2.2081000804901123,1.0785257816314697) (0.07290159165859222,0.007887483574450016) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10777434621637517 (4.140807151794434,0.06614981591701508) (0.0024204265791922808,-0.0001468965201638639) 0.14906740188598633 0.17554952680935387 (3.9737496376037598,0.4318378269672394) (0.111308254301548,-0.031220320612192154) 0.12816348671913147 0.3892041278344679 (4.114560604095459,1.6670525074005127) (0.001735706813633442,0.0004040308413095772) 0.16213887929916382 -0.20989444886905062 (3.5986557006835938,1.9114055633544922) (0.0007483586086891592,0.0001584985147928819) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
9.0 (2.2263755798339844,1.0805026292800903) (0.07310166954994202,0.007907310500741005) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10774973447311716 (4.141261100769043,0.06612227112054825) (0.0018153201090171933,-0.00011017260840162635) 0.14906740188598633 0.17554952680935387 (3.994619846343994,0.4259840250015259) (0.08348122984170914,-0.02341524139046669) 0.12816348671913147 0.3892041278344679 (4.114886283874512,1.667128324508667) (0.0013017849996685982,0.0003030605730600655) 0.16213887929916382 -0.20989444886905062 (3.5987958908081055,1.9114352464675903) (0.0005612000240944326,0.00011892102338606492) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
9.25 (2.2446820735931396,1.0824825763702393) (0.07322578132152557,0.007919782772660255) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10773687402481172 (4.1416015625,0.06610161066055298) (0.0013613711344078183,-8.262781193479896e-05) 0.14906740188598633 0.17554952680935387 (4.01027250289917,0.42159366607666016) (0.06261102110147476,-0.01756143942475319) 0.12816348671913147 0.3892041278344679 (4.115130424499512,1.6671851873397827) (0.0009761052788235247,0.0002272434503538534) 0.16213887929916382 -0.20989444886905062 (3.5989010334014893,1.9114575386047363) (0.0004210099286865443,8.923791028792039e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
9.5 (2.263396978378296,1.0845214128494263) (0.07485972344875336,0.008155117742717266) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10851075198702072 (4.141856670379639,0.06608612090349197) (0.001020909403450787,-6.196735193952918e-05) 0.14906740188598633 0.17554952680935387 (4.022012233734131,0.41830089688301086) (0.04695836827158928,-0.013171080499887466) 0.12816348671913147 0.3892041278344679 (4.115313529968262,1.6672277450561523) (0.0007319646538235247,0.00017038061923813075) 0.16213887929916382 -0.20989444886905062 (3.598979949951172,1.9114742279052734) (0.00031586733530275524,6.694577314192429e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
9.75 (2.28196382522583,1.0865542888641357) (0.07426774501800537,0.008131399750709534) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10905325901526942 (4.142048358917236,0.06607449799776077) (0.0007658015820197761,-4.647759487852454e-05) 0.14906740188598633 0.17554952680935387 (4.030817031860352,0.4158313274383545) (0.03521863743662834,-0.009878311306238174) 0.12816348671913147 0.3892041278344679 (4.115450859069824,1.667259693145752) (0.0005488591850735247,0.00012782290286850184) 0.16213887929916382 -0.20989444886905062 (3.599039077758789,1.9114867448806763) (0.00023695078562013805,5.0256476242793724e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
10.0 (2.3004324436187744,1.08858060836792) (0.07387414574623108,0.008105352520942688) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10928127750991425 (4.1421918869018555,0.06606578081846237) (0.0005741130444221199,-3.485468914732337e-05) 0.14906740188598633 0.17554952680935387 (4.037420272827148,0.4139791429042816) (0.02641383931040764,-0.00740874232724309) 0.12816348671913147 0.3892041278344679 (4.115553855895996,1.6672836542129517) (0.00041153005440719426,9.587481326889247e-05) 0.16213887929916382 -0.20989444886905062 (3.599083423614502,1.9114961624145508) (0.00017782297800295055,3.773950083996169e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
10.25 (2.3188202381134033,1.0906007289886475) (0.0735507607460022,0.008080602623522282) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10942544417740596 (4.142299652099609,0.06605924665927887) (0.00043058505980297923,-2.613750984892249e-05) 0.14906740188598633 0.17554952680935387 (4.042372703552246,0.41258999705314636) (0.019810598343610764,-0.005556557793170214) 0.12816348671913147 0.3892041278344679 (4.115631103515625,1.6673016548156738) (0.00030853322823531926,7.191374606918544e-05) 0.16213887929916382 -0.20989444886905062 (3.599116802215576,1.9115031957626343) (0.00013347712229005992,2.8321966965449974e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
10.5 (2.3371825218200684,1.0926203727722168) (0.07344950735569,0.00807860679924488) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10954824037746193 (4.142380237579346,0.0660543441772461) (0.000322819862049073,-1.9603350665420294e-05) 0.14906740188598633 0.17554952680935387 (4.046087265014648,0.4115481376647949) (0.014858166687190533,-0.00416741194203496) 0.12816348671913147 0.3892041278344679 (4.115688800811768,1.667315125465393) (0.00023128562315832824,5.3913146984996274e-05) 0.16213887929916382 -0.20989444886905062 (3.599141836166382,1.911508560180664) (0.00010009851393988356,2.128861888195388e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
10.75 (2.355534315109253,1.0946407318115234) (0.07340720295906067,0.008081230334937572) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10964618012595496 (4.1424407958984375,0.06605067104101181) (0.00024223436776082963,-1.4700867723149713e-05) 0.14906740188598633 0.17554952680935387 (4.048872947692871,0.41076675057411194) (0.011143605224788189,-0.0031255525536835194) 0.12816348671913147 0.3892041278344679 (4.115732192993164,1.6673252582550049) (0.0001735883270157501,4.044249726575799e-05) 0.16213887929916382 -0.20989444886905062 (3.599160671234131,1.9115124940872192) (7.50645631342195e-05,1.5924200852168724e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
11.0 (2.3738863468170166,1.0966625213623047) (0.07340821623802185,0.008087130263447762) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10972408719244513 (4.142486095428467,0.06604791432619095) (0.00018167604866903275,-1.1027731488866266e-05) 0.14906740188598633 0.17554952680935387 (4.050962448120117,0.4101807177066803) (0.008357922546565533,-0.002344165463000536) 0.12816348671913147 0.3892041278344679 (4.115764617919922,1.6673328876495361) (0.00013019614561926574,3.0309707653941587e-05) 0.16213887929916382 -0.20989444886905062 (3.599174737930298,1.911515474319458) (5.622949538519606e-05,1.1990293387498241e-05) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
11.25 (2.3922476768493652,1.0986864566802979) (0.07344505190849304,0.008095648139715195) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10978408183931809 (4.142520427703857,0.066045843064785) (0.00013637651863973588,-8.27101666800445e-06) 0.14906740188598633 0.17554952680935387 (4.052529335021973,0.40974119305610657) (0.006268422119319439,-0.0017581325955688953) 0.12816348671913147 0.3892041278344679 (4.11578893661499,1.6673386096954346) (9.777121886145324e-05,2.2680313122691587e-05) 0.16213887929916382 -0.20989444886905062 (3.5991852283477783,1.9115177392959595) (4.216279921820387e-05,9.01006114872871e-06) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
11.5 (2.4106245040893555,1.1007128953933716) (0.0735069215297699,0.008105926215648651) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.1098305648591521 (4.1425461769104,0.06604429334402084) (0.00010204425052506849,-6.199755716806976e-06) 0.14906740188598633 0.17554952680935387 (4.053704738616943,0.40941154956817627) (0.00470153521746397,-0.0013186079449951649) 0.12816348671913147 0.3892041278344679 (4.11580753326416,1.6673429012298584) (7.345252379309386e-05,1.6958267224254087e-05) 0.16213887929916382 -0.20989444886905062 (3.5991930961608887,1.9115194082260132) (3.167238173773512e-05,6.745084647263866e-06) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
11.75 (2.4290213584899902,1.102742314338684) (0.07358738780021667,0.00811750628054142) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10986690493501132 (4.1425652503967285,0.06604313105344772) (7.629504398209974e-05,-4.65003495264682e-06) 0.14906740188598633 0.17554952680935387 (4.054586410522461,0.40916430950164795) (0.003526131622493267,-0.000988964457064867) 0.12816348671913147 0.3892041278344679 (4.115821361541748,1.6673461198806763) (5.4855874623171985e-05,1.266673189093126e-05) 0.16213887929916382 -0.20989444886905062 (3.599199056625366,1.9115207195281982) (2.380456862738356e-05,5.076154593552928e-06) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
12.0 (2.447442054748535,1.104774832725525) (0.07368305325508118,0.008130142465233803) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10989483769463944 (4.142579555511475,0.06604225933551788) (5.7221554015995935e-05,-3.4877441521530272e-06) 0.14906740188598633 0.17554952680935387 (4.0552473068237305,0.4089788794517517) (0.002644459716975689,-0.0007417243905365467) 0.12816348671913147 0.3892041278344679 (4.1158318519592285,1.6673485040664673) (4.102759703528136e-05,9.448081073060166e-06) 0.16213887929916382 -0.20989444886905062 (3.599203586578369,1.9115216732025146) (1.7844104149844497e-05,3.76485263586801e-06) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
12.25 (2.4658119678497314,1.1068021059036255) (0.07347990572452545,0.00810926966369152) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10991557554822007 (4.142590522766113,0.06604160368442535) (4.2916439269902185e-05,-2.6160262223129394e-06) 0.14906740188598633 0.17554952680935387 (4.055743217468262,0.40883979201316833) (0.0019835634157061577,-0.0005562943406403065) 0.12816348671913147 0.3892041278344679 (4.11583948135376,1.6673502922058105) (3.053717955481261e-05,7.063895282044541e-06) 0.16213887929916382 -0.20989444886905062 (3.5992069244384766,1.911522388458252) (1.331415114691481e-05,2.81117831946176e-06) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
12.5 (2.484196901321411,1.108831524848938) (0.07353979349136353,0.008117880672216415) 0.2199999988079071 -0.12932211027141627 (6.410004306094665,0.9939946110550941) 2.0 0.10994246819158426 (4.142598628997803,0.06604111194610596) (3.194918463123031e-05,-1.9603751297836425e-06) 0.14906740188598633 0.17554952680935387 (4.05611515045166,0.4087354838848114) (0.0014876528875902295,-0.000417206872953102) 0.12816348671913147 0.3892041278344679 (4.115845203399658,1.6673516035079956) (2.290778502356261e-05,5.275755938782822e-06) 0.16213887929916382 -0.20989444886905062 (3.5992093086242676,1.9115228652954102) (9.976291039492935e-06,2.0959225821570726e-06) 0.1571618914604187 -0.38606972530421346 (2.000470776994266,1.8039665868336365) (0,0) 1e-07 -0.12932211027141627 (2.006457150317677,0.3000305539456926) (0,0) 1e-07 -0.12932211027141627 
